character,category,url,filepath,character_encoder
鹏,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0AF.svg,hanzi_img/鹏\jiaguwen-42_E0AF.jpg,992
鹏,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0A6.svg,hanzi_img/鹏\jiaguwen-42_E0A6.jpg,992
鹏,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0AA.svg,hanzi_img/鹏\jiaguwen-42_E0AA.jpg,992
腹,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EBD6.svg,hanzi_img/腹\jiaguwen-45_EBD6.jpg,795
鼠,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EE23.svg,hanzi_img/鼠\jiaguwen-45_EE23.jpg,1008
鼠,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EE25.svg,hanzi_img/鼠\jiaguwen-45_EE25.jpg,1008
鼠,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EE29.svg,hanzi_img/鼠\jiaguwen-45_EE29.jpg,1008
雉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F715.svg,hanzi_img/雉\jiaguwen-41_F715.jpg,944
雉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F736.svg,hanzi_img/雉\jiaguwen-41_F736.jpg,944
雉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F73D.svg,hanzi_img/雉\jiaguwen-41_F73D.jpg,944
锡,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F3A8.svg,hanzi_img/锡\jiaguwen-43_F3A8.jpg,921
蜀,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2E3.svg,hanzi_img/蜀\jiaguwen-44_E2E3.jpg,842
置,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E790.svg,hanzi_img/置\jiaguwen-41_E790.jpg,768
置,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E798.svg,hanzi_img/置\jiaguwen-41_E798.jpg,768
置,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ED8B.svg,hanzi_img/置\jiaguwen-41_ED8B.jpg,768
遣,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E8E1.svg,hanzi_img/遣\jiaguwen-41_E8E1.jpg,907
遣,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E8DE.svg,hanzi_img/遣\jiaguwen-41_E8DE.jpg,907
遣,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E8D6.svg,hanzi_img/遣\jiaguwen-41_E8D6.jpg,907
盟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E672.svg,hanzi_img/盟\jiaguwen-42_E672.jpg,705
盟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E67D.svg,hanzi_img/盟\jiaguwen-42_E67D.jpg,705
盟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E613.svg,hanzi_img/盟\jiaguwen-42_E613.jpg,705
鄙,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E951.svg,hanzi_img/鄙\jiaguwen-42_E951.jpg,910
鄙,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E955.svg,hanzi_img/鄙\jiaguwen-42_E955.jpg,910
睬,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EABC.svg,hanzi_img/睬\jiaguwen-42_EABC.jpg,714
睬,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAB5.svg,hanzi_img/睬\jiaguwen-42_EAB5.jpg,714
雹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EAAB.svg,hanzi_img/雹\jiaguwen-43_EAAB.jpg,950
雹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EAAA.svg,hanzi_img/雹\jiaguwen-43_EAAA.jpg,950
雷,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA86.svg,hanzi_img/雷\jiaguwen-43_EA86.jpg,949
雷,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA85.svg,hanzi_img/雷\jiaguwen-43_EA85.jpg,949
雷,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA8B.svg,hanzi_img/雷\jiaguwen-43_EA8B.jpg,949
裘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F6BB.svg,hanzi_img/裘\jiaguwen-42_F6BB.jpg,852
楚,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB59.svg,hanzi_img/楚\jiaguwen-42_EB59.jpg,554
楚,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB5C.svg,hanzi_img/楚\jiaguwen-42_EB5C.jpg,554
献,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E4BF.svg,hanzi_img/献\jiaguwen-43_E4BF.jpg,658
蒿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E30D.svg,hanzi_img/蒿\jiaguwen-41_E30D.jpg,828
蒿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E30E.svg,hanzi_img/蒿\jiaguwen-41_E30E.jpg,828
蒿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E30F.svg,hanzi_img/蒿\jiaguwen-41_E30F.jpg,828
蓐,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E327.svg,hanzi_img/蓐\jiaguwen-41_E327.jpg,829
蓐,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E329.svg,hanzi_img/蓐\jiaguwen-41_E329.jpg,829
蓐,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E32D.svg,hanzi_img/蓐\jiaguwen-41_E32D.jpg,829
摈,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F4BC.svg,hanzi_img/摈\jiaguwen-42_F4BC.jpg,462
鼓,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E51A.svg,hanzi_img/鼓\jiaguwen-42_E51A.jpg,1007
鼓,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E513.svg,hanzi_img/鼓\jiaguwen-42_E513.jpg,1007
鼓,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E52C.svg,hanzi_img/鼓\jiaguwen-42_E52C.jpg,1007
遘,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E89E.svg,hanzi_img/遘\jiaguwen-41_E89E.jpg,906
遘,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E8C1.svg,hanzi_img/遘\jiaguwen-41_E8C1.jpg,906
遘,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E8C3.svg,hanzi_img/遘\jiaguwen-41_E8C3.jpg,906
飨,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E78A.svg,hanzi_img/飨\jiaguwen-42_E78A.jpg,966
彘,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E2FB.svg,hanzi_img/彘\jiaguwen-43_E2FB.jpg,413
彘,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E2F5.svg,hanzi_img/彘\jiaguwen-43_E2F5.jpg,413
彘,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E2F7.svg,hanzi_img/彘\jiaguwen-43_E2F7.jpg,413
登,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E7B3.svg,hanzi_img/登\jiaguwen-41_E7B3.jpg,692
登,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E7B4.svg,hanzi_img/登\jiaguwen-41_E7B4.jpg,692
登,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E7B6.svg,hanzi_img/登\jiaguwen-41_E7B6.jpg,692
媚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ED26.svg,hanzi_img/媚\jiaguwen-43_ED26.jpg,306
禄,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0B9.svg,hanzi_img/禄\jiaguwen-41_E0B9.jpg,731
祼,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0BF.svg,hanzi_img/祼\jiaguwen-41_E0BF.jpg,730
祼,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0CC.svg,hanzi_img/祼\jiaguwen-41_E0CC.jpg,730
祼,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0CE.svg,hanzi_img/祼\jiaguwen-41_E0CE.jpg,730
雇,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F76D.svg,hanzi_img/雇\jiaguwen-41_F76D.jpg,943
愧,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EDC1.svg,hanzi_img/愧\jiaguwen-43_EDC1.jpg,433
湄,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E890.svg,hanzi_img/湄\jiaguwen-43_E890.jpg,620
滋,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E861.svg,hanzi_img/滋\jiaguwen-43_E861.jpg,621
游,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE22.svg,hanzi_img/游\jiaguwen-42_EE22.jpg,619
温,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E62D.svg,hanzi_img/温\jiaguwen-42_E62D.jpg,618
温,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E7F7.svg,hanzi_img/温\jiaguwen-45_E7F7.jpg,618
焱,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E60D.svg,hanzi_img/焱\jiaguwen-43_E60D.jpg,633
焱,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E60E.svg,hanzi_img/焱\jiaguwen-43_E60E.jpg,633
焰,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E60C.svg,hanzi_img/焰\jiaguwen-43_E60C.jpg,632
曾,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F151.svg,hanzi_img/曾\jiaguwen-45_F151.jpg,515
奠,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E302.svg,hanzi_img/奠\jiaguwen-42_E302.jpg,280
奠,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2FF.svg,hanzi_img/奠\jiaguwen-42_E2FF.jpg,280
尊,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E1B1.svg,hanzi_img/尊\jiaguwen-44_E1B1.jpg,350
粪,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2F8.svg,hanzi_img/粪\jiaguwen-42_E2F8.jpg,754
粪,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2F3.svg,hanzi_img/粪\jiaguwen-42_E2F3.jpg,754
童,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2D6.svg,hanzi_img/童\jiaguwen-44_E2D6.jpg,745
痢,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E244.svg,hanzi_img/痢\jiaguwen-42_E244.jpg,690
痢,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E24C.svg,hanzi_img/痢\jiaguwen-42_E24C.jpg,690
痘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E530.svg,hanzi_img/痘\jiaguwen-42_E530.jpg,689
痘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E531.svg,hanzi_img/痘\jiaguwen-42_E531.jpg,689
痘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E52F.svg,hanzi_img/痘\jiaguwen-42_E52F.jpg,689
敦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E8F7.svg,hanzi_img/敦\jiaguwen-42_E8F7.jpg,471
敦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E8FB.svg,hanzi_img/敦\jiaguwen-42_E8FB.jpg,471
就,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E8D0.svg,hanzi_img/就\jiaguwen-42_E8D0.jpg,355
鲁,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F564.svg,hanzi_img/鲁\jiaguwen-41_F564.jpg,985
腊,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDC1.svg,hanzi_img/腊\jiaguwen-42_EDC1.jpg,794
腊,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDC4.svg,hanzi_img/腊\jiaguwen-42_EDC4.jpg,794
腊,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDC7.svg,hanzi_img/腊\jiaguwen-42_EDC7.jpg,794
禽,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F581.svg,hanzi_img/禽\jiaguwen-43_F581.jpg,732
禽,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F582.svg,hanzi_img/禽\jiaguwen-43_F582.jpg,732
禽,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F587.svg,hanzi_img/禽\jiaguwen-43_F587.jpg,732
释,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ED50.svg,hanzi_img/释\jiaguwen-41_ED50.jpg,915
御,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E9F2.svg,hanzi_img/御\jiaguwen-41_E9F2.jpg,425
御,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EA00.svg,hanzi_img/御\jiaguwen-41_EA00.jpg,425
御,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E9E4.svg,hanzi_img/御\jiaguwen-41_E9E4.jpg,425
街,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E3CE.svg,hanzi_img/街\jiaguwen-45_E3CE.jpg,849
粤,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EAB8.svg,hanzi_img/粤\jiaguwen-43_EAB8.jpg,753
粤,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EAB7.svg,hanzi_img/粤\jiaguwen-43_EAB7.jpg,753
粤,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EABB.svg,hanzi_img/粤\jiaguwen-43_EABB.jpg,753
傧,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F4BC.svg,hanzi_img/傧\jiaguwen-42_F4BC.jpg,95
集,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E068.svg,hanzi_img/集\jiaguwen-42_E068.jpg,942
集,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E069.svg,hanzi_img/集\jiaguwen-42_E069.jpg,942
集,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E06C.svg,hanzi_img/集\jiaguwen-42_E06C.jpg,942
堡,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F519.svg,hanzi_img/堡\jiaguwen-42_F519.jpg,251
堡,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F518.svg,hanzi_img/堡\jiaguwen-42_F518.jpg,251
堡,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F508.svg,hanzi_img/堡\jiaguwen-42_F508.jpg,251
傈,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F008.svg,hanzi_img/傈\jiaguwen-42_F008.jpg,94
傈,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F006.svg,hanzi_img/傈\jiaguwen-42_F006.jpg,94
黍,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F155.svg,hanzi_img/黍\jiaguwen-42_F155.jpg,1001
黍,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F152.svg,hanzi_img/黍\jiaguwen-42_F152.jpg,1001
黍,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F16C.svg,hanzi_img/黍\jiaguwen-42_F16C.jpg,1001
氮,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8E8.svg,hanzi_img/氮\jiaguwen-43_E8E8.jpg,579
智,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F572.svg,hanzi_img/智\jiaguwen-41_F572.jpg,507
铸,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F3A9.svg,hanzi_img/铸\jiaguwen-43_F3A9.jpg,920
铸,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E473.svg,hanzi_img/铸\jiaguwen-45_E473.jpg,920
黑,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F2F3.svg,hanzi_img/黑\jiaguwen-43_F2F3.jpg,1002
喙,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E51D.svg,hanzi_img/喙\jiaguwen-41_E51D.jpg,231
斝,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F421.svg,hanzi_img/斝\jiaguwen-43_F421.jpg,474
畯,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F336.svg,hanzi_img/畯\jiaguwen-43_F336.jpg,681
蛛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F226.svg,hanzi_img/蛛\jiaguwen-43_F226.jpg,841
蛛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F227.svg,hanzi_img/蛛\jiaguwen-43_F227.jpg,841
蛛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F233.svg,hanzi_img/蛛\jiaguwen-43_F233.jpg,841
畴,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F322.svg,hanzi_img/畴\jiaguwen-43_F322.jpg,682
晶,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE8E.svg,hanzi_img/晶\jiaguwen-42_EE8E.jpg,506
晶,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE8F.svg,hanzi_img/晶\jiaguwen-42_EE8F.jpg,506
晶,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE90.svg,hanzi_img/晶\jiaguwen-42_EE90.jpg,506
鼎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F06B.svg,hanzi_img/鼎\jiaguwen-42_F06B.jpg,1006
鼎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F057.svg,hanzi_img/鼎\jiaguwen-42_F057.jpg,1006
鼎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F05F.svg,hanzi_img/鼎\jiaguwen-42_F05F.jpg,1006
量,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDE1.svg,hanzi_img/量\jiaguwen-42_EDE1.jpg,918
量,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDE8.svg,hanzi_img/量\jiaguwen-42_EDE8.jpg,918
量,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDE3.svg,hanzi_img/量\jiaguwen-42_EDE3.jpg,918
黹,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F48B.svg,hanzi_img/黹\jiaguwen-45_F48B.jpg,1003
凿,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E660.svg,hanzi_img/凿\jiaguwen-45_E660.jpg,138
硪,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_ED6C.svg,hanzi_img/硪\jiaguwen-45_ED6C.jpg,719
焚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E58E.svg,hanzi_img/焚\jiaguwen-43_E58E.jpg,631
焚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E593.svg,hanzi_img/焚\jiaguwen-43_E593.jpg,631
焚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E59D.svg,hanzi_img/焚\jiaguwen-43_E59D.jpg,631
森,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB6D.svg,hanzi_img/森\jiaguwen-42_EB6D.jpg,553
棋,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAA7.svg,hanzi_img/棋\jiaguwen-42_EAA7.jpg,552
朝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2BA.svg,hanzi_img/朝\jiaguwen-41_E2BA.jpg,523
朝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2BC.svg,hanzi_img/朝\jiaguwen-41_E2BC.jpg,523
葡,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E24B.svg,hanzi_img/葡\jiaguwen-44_E24B.jpg,826
葬,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ECAA.svg,hanzi_img/葬\jiaguwen-42_ECAA.jpg,827
葬,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ECAD.svg,hanzi_img/葬\jiaguwen-42_ECAD.jpg,827
葬,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ECAF.svg,hanzi_img/葬\jiaguwen-42_ECAF.jpg,827
散,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F298.svg,hanzi_img/散\jiaguwen-41_F298.jpg,470
联,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F122.svg,hanzi_img/联\jiaguwen-43_F122.jpg,784
联,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F123.svg,hanzi_img/联\jiaguwen-43_F123.jpg,784
彭,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E4FC.svg,hanzi_img/彭\jiaguwen-42_E4FC.jpg,415
彭,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E50F.svg,hanzi_img/彭\jiaguwen-42_E50F.jpg,415
喜,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E4C9.svg,hanzi_img/喜\jiaguwen-42_E4C9.jpg,232
喜,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E4C8.svg,hanzi_img/喜\jiaguwen-42_E4C8.jpg,232
揍,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E4D9.svg,hanzi_img/揍\jiaguwen-45_E4D9.jpg,461
揍,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E4DE.svg,hanzi_img/揍\jiaguwen-45_E4DE.jpg,461
揍,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E4E7.svg,hanzi_img/揍\jiaguwen-45_E4E7.jpg,461
替,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E7BA.svg,hanzi_img/替\jiaguwen-43_E7BA.jpg,516
辇,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2C7.svg,hanzi_img/辇\jiaguwen-44_E2C7.jpg,887
琮,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F1B3.svg,hanzi_img/琮\jiaguwen-45_F1B3.jpg,664
绿,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F103.svg,hanzi_img/绿\jiaguwen-43_F103.jpg,763
翌,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F5CF.svg,hanzi_img/翌\jiaguwen-41_F5CF.jpg,776
翌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDAF.svg,hanzi_img/翌\jiaguwen-42_EDAF.jpg,776
翌,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F629.svg,hanzi_img/翌\jiaguwen-41_F629.jpg,776
婢,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ED10.svg,hanzi_img/婢\jiaguwen-43_ED10.jpg,304
婞,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EE35.svg,hanzi_img/婞\jiaguwen-43_EE35.jpg,303
弹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F09D.svg,hanzi_img/弹\jiaguwen-43_F09D.jpg,409
弹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F09E.svg,hanzi_img/弹\jiaguwen-43_F09E.jpg,409
敝,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F473.svg,hanzi_img/敝\jiaguwen-42_F473.jpg,469
敝,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F474.svg,hanzi_img/敝\jiaguwen-42_F474.jpg,469
敝,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F476.svg,hanzi_img/敝\jiaguwen-42_F476.jpg,469
宿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EF6E.svg,hanzi_img/宿\jiaguwen-42_EF6E.jpg,340
宿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F20D.svg,hanzi_img/宿\jiaguwen-42_F20D.jpg,340
寅,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F817.svg,hanzi_img/寅\jiaguwen-43_F817.jpg,341
寅,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F82B.svg,hanzi_img/寅\jiaguwen-43_F82B.jpg,341
寅,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F824.svg,hanzi_img/寅\jiaguwen-43_F824.jpg,341
寇,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EAFE.svg,hanzi_img/寇\jiaguwen-45_EAFE.jpg,342
淄,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E825.svg,hanzi_img/淄\jiaguwen-43_E825.jpg,612
涵,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8D6.svg,hanzi_img/涵\jiaguwen-43_E8D6.jpg,611
深,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E264.svg,hanzi_img/深\jiaguwen-44_E264.jpg,615
淡,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8E8.svg,hanzi_img/淡\jiaguwen-43_E8E8.jpg,613
渔,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB25.svg,hanzi_img/渔\jiaguwen-43_EB25.jpg,617
渔,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB12.svg,hanzi_img/渔\jiaguwen-43_EB12.jpg,617
渔,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB32.svg,hanzi_img/渔\jiaguwen-43_EB32.jpg,617
渊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E860.svg,hanzi_img/渊\jiaguwen-43_E860.jpg,616
淮,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E827.svg,hanzi_img/淮\jiaguwen-43_E827.jpg,614
鸿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F776.svg,hanzi_img/鸿\jiaguwen-41_F776.jpg,991
兽,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5E1.svg,hanzi_img/兽\jiaguwen-43_F5E1.jpg,120
盖,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E631.svg,hanzi_img/盖\jiaguwen-42_E631.jpg,703
率,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F145.svg,hanzi_img/率\jiaguwen-43_F145.jpg,660
率,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F149.svg,hanzi_img/率\jiaguwen-43_F149.jpg,660
望,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F67F.svg,hanzi_img/望\jiaguwen-42_F67F.jpg,522
望,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F66E.svg,hanzi_img/望\jiaguwen-42_F66E.jpg,522
望,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F66F.svg,hanzi_img/望\jiaguwen-42_F66F.jpg,522
旋,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE34.svg,hanzi_img/旋\jiaguwen-42_EE34.jpg,481
族,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE63.svg,hanzi_img/族\jiaguwen-42_EE63.jpg,482
族,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE64.svg,hanzi_img/族\jiaguwen-42_EE64.jpg,482
族,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE6A.svg,hanzi_img/族\jiaguwen-42_EE6A.jpg,482
商,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EBEB.svg,hanzi_img/商\jiaguwen-41_EBEB.jpg,229
商,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EBD1.svg,hanzi_img/商\jiaguwen-41_EBD1.jpg,229
商,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED13.svg,hanzi_img/商\jiaguwen-42_ED13.jpg,229
翊,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F5CF.svg,hanzi_img/翊\jiaguwen-41_F5CF.jpg,775
翊,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDAF.svg,hanzi_img/翊\jiaguwen-42_EDAF.jpg,775
翊,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F629.svg,hanzi_img/翊\jiaguwen-41_F629.jpg,775
竟,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ECA6.svg,hanzi_img/竟\jiaguwen-41_ECA6.jpg,744
盗,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F632.svg,hanzi_img/盗\jiaguwen-45_F632.jpg,704
